app_name,platform,sector,text,rating,date,city,version
Wasselni,google_play,نقل,نسبة التطبيق عالية جداً ما تستاهل,1,2026-02-17,أبها,latest
Jahez,google_play,توصيل,تجربة مميزة جداً,5,2026-02-17,الطائف,latest
Mrsool,google_play,توصيل,خدمة عادية,3,2026-02-17,الرياض,latest
ToYou,google_play,توصيل,تجربة مميزة جداً,5,2026-02-17,الرياض,latest
Keeta,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2026-02-17,الرياض,latest
Keeta,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2026-02-17,الدمام,latest
Khamsat,google_play,عمل_حر,العمولة مرتفعة,2,2026-02-17,الرياض,latest
Sary,google_play,عمل_حر,خدمة عادية,3,2026-02-17,تبوك,latest
Careem,google_play,نقل,نسبة التطبيق عالية جداً ما تستاهل,1,2026-02-18,الرياض,latest
Jeeny,google_play,نقل,تطبيق سهل الاستخدام,4,2026-02-18,الرياض,latest
Wasselni,google_play,نقل,التطبيق جيد لكن الأسعار مرتفعة,3,2026-02-18,جدة,latest
HungerStation,google_play,توصيل,تجربة جيدة,4,2026-02-18,الرياض,latest
Mrsool,google_play,توصيل,الطعام وصل طازجاً,4,2026-02-18,جدة,latest
Keeta,google_play,توصيل,خدمة رائعة دائماً,5,2026-02-18,الرياض,latest
Mostaql,google_play,عمل_حر,يحتاج تحسين في الحماية,2,2026-02-18,الرياض,latest
Khamsat,google_play,عمل_حر,يحتاج تحسين في الحماية,2,2026-02-18,جدة,latest
Jeeny,google_play,نقل,أفضل تطبيق نقل,5,2026-02-19,الرياض,latest
Jeeny,google_play,نقل,تطبيق سهل الاستخدام,4,2026-02-19,جدة,latest
Mrsool,google_play,توصيل,التوصيل أبطأ من المعتاد,2,2026-02-19,جدة,latest
TheChefs,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2026-02-19,الرياض,latest
ToYou,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2026-02-19,جدة,latest
ToYou,google_play,توصيل,خدمة رائعة دائماً,5,2026-02-19,الرياض,latest
Mostaql,google_play,عمل_حر,منصة جيدة وفرص كثيرة,4,2026-02-19,الرياض,latest
Khamsat,google_play,عمل_حر,تجربة جيدة بشكل عام,4,2026-02-19,مكة المكرمة,latest
Sary,google_play,عمل_حر,فرص عمل متنوعة,4,2026-02-19,تبوك,latest
Careem,google_play,نقل,الأسعار مرتفعة مقارنة بالمنافسين,2,2026-02-20,جدة,latest
Jeeny,google_play,نقل,خدمة متوسطة تحتاج تحسين,3,2026-02-20,الدمام,latest
ToYou,google_play,توصيل,خدمة رائعة دائماً,5,2026-02-20,الدمام,latest
Mostaql,google_play,عمل_حر,منصة متوسطة للعمل الحر,3,2026-02-20,مكة المكرمة,latest
Khamsat,google_play,عمل_حر,منصة موثوقة جداً,5,2026-02-20,الرياض,latest
Uber,google_play,نقل,تطبيق ممتاز وسهل الاستخدام,5,2026-02-21,المدينة المنورة,latest
Uber,google_play,نقل,أفضل تطبيق نقل,5,2026-02-21,الرياض,latest
Careem,google_play,نقل,تجربة سيئة جداً لن أكرر,1,2026-02-21,الدمام,latest
HungerStation,google_play,توصيل,تجربة مميزة جداً,5,2026-02-21,جدة,latest
Jahez,google_play,توصيل,جودة الطعام متأثرة بالوقت,2,2026-02-21,الدمام,latest
TheChefs,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2026-02-21,جدة,latest
Keeta,google_play,توصيل,أحياناً تأخير كبير,2,2026-02-21,الدمام,latest
Khamsat,google_play,عمل_حر,خدمة عادية,3,2026-02-21,جدة,latest
Jeeny,google_play,نقل,تطبيق سهل الاستخدام,4,2026-02-22,جدة,latest
Wasselni,google_play,نقل,الانتظار طويل أحياناً,2,2026-02-22,الرياض,latest
Wasselni,google_play,نقل,خدمة متوسطة تحتاج تحسين,3,2026-02-22,جدة,latest
ToYou,google_play,توصيل,الطلب وصل لكن متأخر,3,2026-02-22,الرياض,latest
Keeta,google_play,توصيل,خدمة عادية,3,2026-02-22,الرياض,latest
Khamsat,google_play,عمل_حر,تجربة رائعة ننصح بها,5,2026-02-22,مكة المكرمة,latest
Jeeny,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2026-02-23,تبوك,latest
Jeeny,google_play,نقل,مقبول لكن يمكن أفضل,3,2026-02-23,الدمام,latest
HungerStation,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2026-02-23,الدمام,latest
HungerStation,google_play,توصيل,أفضل تطبيق توصيل,5,2026-02-23,الرياض,latest
TheChefs,google_play,توصيل,تجربة جيدة,4,2026-02-23,الدمام,latest
Uber,google_play,نقل,خدمة متوسطة تحتاج تحسين,3,2026-02-24,الرياض,latest
Bolt,google_play,نقل,خدمة رائعة ننصح بها,5,2026-02-24,الرياض,latest
Wasselni,google_play,نقل,تطبيق ممتاز وسهل الاستخدام,5,2026-02-24,الرياض,latest
Kayan,google_play,نقل,خدمة متوسطة تحتاج تحسين,3,2026-02-24,مكة المكرمة,latest
TheChefs,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2026-02-24,الرياض,latest
Khamsat,google_play,عمل_حر,فرص عمل متنوعة,4,2026-02-24,الدمام,latest
HungerStation,google_play,توصيل,تطبيق سهل وتوصيل جيد,4,2026-02-25,الدمام,latest
Mrsool,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2026-02-25,المدينة المنورة,latest
ToYou,google_play,توصيل,خدمة رائعة دائماً,5,2026-02-25,جدة,latest
Uber,google_play,نقل,خدمة رائعة ننصح بها,5,2026-02-26,المدينة المنورة,latest
Uber,google_play,نقل,التطبيق يعلق أحياناً,2,2026-02-26,تبوك,latest
Uber,google_play,نقل,التطبيق يعلق أحياناً,2,2026-02-26,تبوك,latest
Jeeny,google_play,نقل,أفضل تطبيق نقل,5,2026-02-26,الطائف,latest
Jeeny,google_play,نقل,أفضل تطبيق نقل,5,2026-02-26,مكة المكرمة,latest
Wasselni,google_play,نقل,خدمة رائعة ننصح بها,5,2026-02-26,المدينة المنورة,latest
Jahez,google_play,توصيل,مقبول لكن يحتاج تطوير,3,2026-02-26,الرياض,latest
ToYou,google_play,توصيل,جودة الطعام متأثرة بالوقت,2,2026-02-26,الخبر,latest
Khamsat,google_play,عمل_حر,خدمة عادية,3,2026-02-26,الخبر,latest
Khamsat,google_play,عمل_حر,تجربة سيئة,1,2026-02-26,مكة المكرمة,latest
Uber,google_play,نقل,السائق ألغى الرحلة بدون سبب,1,2026-02-27,الدمام,latest
Bolt,google_play,نقل,الأسعار مبالغ فيها كثيراً,1,2026-02-27,الرياض,latest
Jeeny,google_play,نقل,خدمة متوسطة تحتاج تحسين,3,2026-02-27,الرياض,latest
HungerStation,google_play,توصيل,الطلب وصل لكن متأخر,3,2026-02-27,الرياض,latest
ToYou,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2026-02-27,الرياض,latest
Mostaql,google_play,عمل_حر,منافسة غير عادلة بالأسعار,1,2026-02-27,جدة,latest
Khamsat,google_play,عمل_حر,حصلت على عملاء ممتازين,5,2026-02-27,الدمام,latest
Sary,google_play,عمل_حر,أفضل منصة عمل حر عربية,5,2026-02-27,جدة,latest
Careem,google_play,نقل,نسبة التطبيق عالية جداً ما تستاهل,1,2026-02-28,جدة,latest
Wasselni,google_play,نقل,تجربة سيئة جداً لن أكرر,1,2026-02-28,الرياض,latest
Mostaql,google_play,عمل_حر,فرص عمل متنوعة,4,2026-02-28,جدة,latest
Mostaql,google_play,عمل_حر,حصلت على عملاء ممتازين,5,2026-02-28,الرياض,latest
Uber,google_play,نقل,الأسعار معقولة,4,2026-03-01,جدة,latest
Careem,google_play,نقل,الأسعار معقولة,4,2026-03-01,جدة,latest
Jeeny,google_play,نقل,سائق محترم وسيارة نظيفة,5,2026-03-01,جدة,latest
TheChefs,google_play,توصيل,تجربة جيدة,4,2026-03-01,مكة المكرمة,latest
ToYou,google_play,توصيل,الطلب وصل لكن متأخر,3,2026-03-01,الرياض,latest
Khamsat,google_play,عمل_حر,أفضل منصة عمل حر عربية,5,2026-03-01,الرياض,latest
Bolt,google_play,نقل,سائق محترم وسيارة نظيفة,5,2026-03-02,الدمام,latest
Wasselni,google_play,نقل,الانتظار طويل أحياناً,2,2026-03-02,المدينة المنورة,latest
HungerStation,google_play,توصيل,خدمة العملاء ما تفيد أبداً,1,2026-03-02,الدمام,latest
Keeta,google_play,توصيل,جودة الطعام متأثرة بالوقت,2,2026-03-02,جدة,latest
Keeta,google_play,توصيل,الطلب وصل بارداً وناقصاً,1,2026-03-02,جدة,latest
Mostaql,google_play,عمل_حر,منصة موثوقة جداً,5,2026-03-02,الخبر,latest
Careem,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2026-03-03,الدمام,latest
Bolt,google_play,نقل,تجربة سيئة جداً لن أكرر,1,2026-03-03,الرياض,latest
Wasselni,google_play,نقل,تطبيق سهل الاستخدام,4,2026-03-03,الطائف,latest
Mrsool,google_play,توصيل,مقبول لكن يحتاج تطوير,3,2026-03-03,الرياض,latest
ToYou,google_play,توصيل,توصيل سريع والطلب مكتمل,4,2026-03-03,الرياض,latest
Mostaql,google_play,عمل_حر,تجربة رائعة ننصح بها,5,2026-03-03,الدمام,latest
Bolt,google_play,نقل,خدمة عادية,3,2026-03-04,الرياض,latest
ToYou,google_play,توصيل,جودة الطعام متأثرة بالوقت,2,2026-03-04,الرياض,latest
Keeta,google_play,توصيل,خدمة رائعة دائماً,5,2026-03-04,الطائف,latest
Mostaql,google_play,عمل_حر,منصة متوسطة للعمل الحر,3,2026-03-04,الرياض,latest
Sary,google_play,عمل_حر,منصة متوسطة للعمل الحر,3,2026-03-04,الدمام,latest
Uber,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2026-03-05,الرياض,latest
Careem,google_play,نقل,الأسعار مبالغ فيها كثيراً,1,2026-03-05,الرياض,latest
Bolt,google_play,نقل,خدمة رائعة ننصح بها,5,2026-03-05,الرياض,latest
Jeeny,google_play,نقل,الأسعار معقولة,4,2026-03-05,الرياض,latest
Mrsool,google_play,توصيل,خدمة العملاء ما تفيد أبداً,1,2026-03-05,أبها,latest
TheChefs,google_play,توصيل,التوصيل تأخر ساعتين كاملتين,1,2026-03-05,الرياض,latest
ToYou,google_play,توصيل,تجربة جيدة,4,2026-03-05,جدة,latest
ToYou,google_play,توصيل,الطلب وصل لكن متأخر,3,2026-03-05,الدمام,latest
Keeta,google_play,توصيل,جودة الطعام متأثرة بالوقت,2,2026-03-05,الدمام,latest
Mostaql,google_play,عمل_حر,يحتاج تحسين في الحماية,2,2026-03-05,جدة,latest
Uber,google_play,نقل,تطبيق ممتاز وسهل الاستخدام,5,2026-03-06,الدمام,latest
Careem,google_play,نقل,الانتظار طويل أحياناً,2,2026-03-06,جدة,latest
Wasselni,google_play,نقل,التطبيق جيد لكن الأسعار مرتفعة,3,2026-03-06,مكة المكرمة,latest
Mrsool,google_play,توصيل,الطلب وصل بارداً وناقصاً,1,2026-03-06,الرياض,latest
Mrsool,google_play,توصيل,الطلب وصل لكن متأخر,3,2026-03-06,الدمام,latest
Mostaql,google_play,عمل_حر,حصلت على عملاء ممتازين,5,2026-03-06,مكة المكرمة,latest
Uber,google_play,نقل,بعض السائقين غير محترفين,2,2026-03-07,الرياض,latest
Careem,google_play,نقل,بعض السائقين غير محترفين,2,2026-03-07,الرياض,latest
Careem,google_play,نقل,تطبيق سهل الاستخدام,4,2026-03-07,الرياض,latest
Careem,google_play,نقل,تجربة سيئة جداً لن أكرر,1,2026-03-07,الرياض,latest
Careem,google_play,نقل,خدمة رائعة ننصح بها,5,2026-03-07,تبوك,latest
Bolt,google_play,نقل,الأسعار معقولة,4,2026-03-07,مكة المكرمة,latest
Bolt,google_play,نقل,خدمة رائعة ننصح بها,5,2026-03-07,الدمام,latest
Bolt,google_play,نقل,الأسعار معقولة,4,2026-03-07,الرياض,latest
Wasselni,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2026-03-07,الرياض,latest
ToYou,google_play,توصيل,الطلب وصل بارداً وناقصاً,1,2026-03-07,أبها,latest
Keeta,google_play,توصيل,الطلب وصل لكن متأخر,3,2026-03-07,الرياض,latest
Sary,google_play,عمل_حر,المنصة لا تحمي الفريلانسر,1,2026-03-07,جدة,latest
Kayan,google_play,نقل,السائق ألغى الرحلة بدون سبب,1,2026-03-08,الخبر,latest
HungerStation,google_play,توصيل,الطلب وصل ناقص ولا تعويض,2,2026-03-08,الرياض,latest
TheChefs,google_play,توصيل,تجربة مميزة جداً,5,2026-03-08,الرياض,latest
TheChefs,google_play,توصيل,توصيل سريع جداً والطعام ممتاز,5,2026-03-08,الرياض,latest
Bolt,google_play,نقل,خدمة رائعة ننصح بها,5,2026-03-09,المدينة المنورة,latest
HungerStation,google_play,توصيل,الطعام وصل طازجاً,4,2026-03-09,أبها,latest
ToYou,google_play,توصيل,خدمة رائعة دائماً,5,2026-03-09,الرياض,latest
Keeta,google_play,توصيل,أحياناً تأخير كبير,2,2026-03-09,مكة المكرمة,latest
Khamsat,google_play,عمل_حر,منصة جيدة وفرص كثيرة,4,2026-03-09,المدينة المنورة,latest
Kayan,google_play,نقل,مقبول لكن يمكن أفضل,3,2026-03-10,الرياض,latest
TheChefs,google_play,توصيل,تجربة جيدة,4,2026-03-10,الرياض,latest
Keeta,google_play,توصيل,خدمة عادية,3,2026-03-10,جدة,latest
Keeta,google_play,توصيل,خدمة رائعة دائماً,5,2026-03-10,الرياض,latest
Keeta,google_play,توصيل,خدمة رائعة دائماً,5,2026-03-10,مكة المكرمة,latest
Mostaql,google_play,عمل_حر,منصة جيدة وفرص كثيرة,4,2026-03-10,جدة,latest
Uber,google_play,نقل,خدمة جيدة والسائقين محترمين,4,2026-03-11,الدمام,latest
Uber,google_play,نقل,سائق محترم وسيارة نظيفة,5,2026-03-11,الرياض,latest
Careem,google_play,نقل,خدمة رائعة ننصح بها,5,2026-03-11,الدمام,latest
Bolt,google_play,نقل,سائق محترم وسيارة نظيفة,5,2026-03-11,جدة,latest
